,0
16011,2
16012,1
16013,5
16014,2
16015,4
16016,4
16017,0
16018,7
16019,7
16020,1
16021,2
16022,4
16023,7
16024,6
16025,2
16026,2
16027,9
16028,9
16029,8
16030,5
16031,2
16032,4
16033,5
16034,6
16035,5
16036,7
16037,0
16038,8
16039,0
16040,9
16041,9
16042,6
16043,9
16044,7
16045,9
16046,2
16047,8
16048,8
16049,3
16050,3
16051,6
16052,9
16053,8
16054,1
16055,8
16056,4
16057,0
16058,3
16059,4
16060,7
16061,8
16062,4
16063,8
16064,5
16065,8
16066,0
16067,2
16068,4
16069,4
16070,0
16071,5
16072,8
16073,8
16074,8
16075,4
16076,8
16077,8
16078,0
16079,1
16080,3
16081,9
16082,9
16083,5
16084,4
16085,7
16086,8
16087,9
16088,1
16089,3
16090,7
16091,0
16092,9
16093,9
16094,1
16095,3
16096,0
16097,9
16098,6
16099,7
16100,9
16101,3
16102,3
16103,4
16104,3
16105,6
16106,7
16107,0
16108,8
16109,4
16110,8
16111,2
16112,1
16113,1
16114,0
16115,5
16116,2
16117,3
16118,2
16119,2
16120,6
16121,6
16122,0
16123,2
16124,2
16125,4
16126,7
16127,0
16128,7
16129,4
16130,2
16131,1
16132,5
16133,2
16134,6
16135,2
16136,1
16137,6
16138,8
16139,4
16140,1
16141,7
16142,6
16143,1
16144,7
16145,5
16146,7
16147,2
16148,4
16149,3
16150,2
16151,6
16152,8
16153,0
16154,3
16155,9
16156,0
16157,4
16158,4
16159,0
16160,9
16161,2
16162,5
16163,2
16164,1
16165,8
16166,9
16167,4
16168,5
16169,0
16170,0
16171,5
16172,1
16173,1
16174,4
16175,5
16176,4
16177,9
16178,1
16179,0
16180,0
16181,4
16182,3
16183,0
16184,8
16185,4
16186,1
16187,9
16188,8
16189,2
16190,9
16191,2
16192,7
16193,0
16194,0
16195,5
16196,5
16197,5
16198,8
16199,4
16200,0
16201,4
16202,4
16203,4
16204,7
16205,4
16206,9
16207,6
16208,6
16209,6
16210,1
16211,0
16212,2
16213,5
16214,5
16215,1
16216,4
16217,0
16218,1
16219,6
16220,2
16221,1
16222,0
16223,5
16224,9
16225,8
16226,9
16227,9
16228,1
16229,0
16230,3
16231,2
16232,2
16233,7
16234,4
16235,6
16236,5
16237,7
16238,5
16239,5
16240,8
16241,2
16242,5
16243,6
16244,5
16245,0
16246,9
16247,8
16248,8
16249,7
16250,8
16251,0
16252,1
16253,1
16254,5
16255,9
16256,2
16257,4
16258,9
16259,5
16260,2
16261,4
16262,5
16263,1
16264,4
16265,5
16266,5
16267,1
16268,5
16269,2
16270,8
16271,0
16272,5
16273,3
16274,3
16275,6
16276,1
16277,1
16278,6
16279,2
16280,4
16281,6
16282,1
16283,6
16284,0
16285,8
16286,3
16287,1
16288,9
16289,1
16290,0
16291,0
16292,6
16293,6
16294,2
16295,9
16296,3
16297,9
16298,9
16299,5
16300,6
16301,8
16302,5
16303,6
16304,2
16305,9
16306,6
16307,0
16308,4
16309,2
16310,0
16311,1
16312,6
16313,0
16314,3
16315,7
16316,0
16317,3
16318,2
16319,7
16320,9
16321,5
16322,6
16323,3
16324,2
16325,4
16326,4
16327,7
16328,6
16329,9
16330,0
16331,2
16332,1
16333,2
16334,7
16335,3
16336,1
16337,0
16338,4
16339,5
16340,4
16341,0
16342,7
16343,0
16344,2
16345,0
16346,7
16347,8
16348,1
16349,6
16350,0
16351,1
16352,8
16353,1
16354,3
16355,1
16356,1
16357,4
16358,4
16359,1
16360,1
16361,7
16362,8
16363,0
16364,7
16365,4
16366,1
16367,4
16368,7
16369,0
16370,5
16371,7
16372,9
16373,8
16374,8
16375,3
16376,4
16377,9
16378,6
16379,2
16380,7
16381,1
16382,3
16383,1
16384,3
16385,4
16386,3
16387,7
16388,1
16389,9
16390,4
16391,7
16392,3
16393,2
16394,0
16395,2
16396,7
16397,4
16398,1
16399,2
16400,2
16401,4
16402,7
16403,2
16404,7
16405,5
16406,1
16407,5
16408,9
16409,8
16410,9
16411,7
16412,1
16413,9
16414,0
16415,5
16416,3
16417,2
16418,8
16419,8
16420,4
16421,1
16422,0
16423,3
16424,9
16425,6
16426,3
16427,9
16428,6
16429,7
16430,9
16431,1
16432,9
16433,0
16434,2
16435,4
16436,8
16437,0
16438,3
16439,4
16440,8
16441,6
16442,2
16443,8
16444,2
16445,9
16446,4
16447,2
16448,6
16449,3
16450,0
16451,1
16452,6
16453,2
16454,2
16455,1
16456,7
16457,5
16458,0
16459,5
16460,6
16461,4
16462,6
16463,7
16464,3
16465,3
16466,2
16467,7
16468,2
16469,4
16470,8
16471,3
16472,9
16473,3
16474,2
16475,7
16476,0
16477,6
16478,8
16479,7
16480,8
16481,3
16482,3
16483,2
16484,8
16485,8
16486,4
16487,6
16488,3
16489,7
16490,5
16491,5
16492,6
16493,3
16494,2
16495,4
16496,1
16497,7
16498,7
16499,0
16500,5
16501,0
16502,7
16503,5
16504,1
16505,3
16506,7
16507,3
16508,0
16509,7
16510,9
16511,2
16512,4
16513,1
16514,7
16515,3
16516,9
16517,6
16518,9
16519,3
16520,8
16521,1
16522,7
16523,6
16524,7
16525,9
16526,1
16527,2
16528,9
16529,9
16530,9
16531,7
16532,0
16533,4
16534,5
16535,1
16536,1
16537,2
16538,6
16539,3
16540,5
16541,0
16542,2
16543,9
16544,7
16545,6
16546,2
16547,2
16548,3
16549,1
16550,4
16551,6
16552,3
16553,5
16554,5
16555,8
16556,9
16557,6
16558,6
16559,2
16560,3
16561,6
16562,1
16563,4
16564,4
16565,7
16566,9
16567,8
16568,6
16569,8
16570,8
16571,0
16572,3
16573,2
16574,8
16575,2
16576,9
16577,5
16578,8
16579,1
16580,3
16581,0
16582,0
16583,1
16584,8
16585,0
16586,7
16587,8
16588,4
16589,7
16590,4
16591,0
16592,7
16593,7
16594,7
16595,3
16596,8
16597,5
16598,4
16599,6
16600,1
16601,1
16602,6
16603,3
16604,7
16605,1
16606,6
16607,4
16608,2
16609,5
16610,1
16611,5
16612,0
16613,6
16614,0
16615,7
16616,7
16617,0
16618,0
16619,3
16620,5
16621,2
16622,1
16623,4
16624,9
16625,0
16626,1
16627,9
16628,4
16629,1
16630,0
16631,3
16632,4
16633,3
16634,2
16635,6
16636,8
16637,9
16638,0
16639,9
16640,7
16641,8
16642,1
16643,3
16644,0
16645,5
16646,1
16647,4
16648,7
16649,4
16650,4
16651,1
16652,2
16653,0
16654,1
16655,1
16656,1
16657,8
16658,9
16659,9
16660,7
16661,5
16662,4
16663,2
16664,4
16665,2
16666,8
16667,4
16668,4
16669,0
16670,0
16671,9
16672,3
16673,4
16674,5
16675,1
16676,0
16677,3
16678,3
16679,0
16680,6
16681,5
16682,5
16683,5
16684,3
16685,9
16686,6
16687,6
16688,4
16689,2
16690,2
16691,2
16692,8
16693,6
16694,9
16695,3
16696,6
16697,4
16698,5
16699,5
16700,4
16701,3
16702,1
16703,6
16704,5
16705,4
16706,2
16707,9
16708,6
16709,1
16710,5
16711,5
16712,6
16713,9
16714,3
16715,8
16716,9
16717,1
16718,9
16719,8
16720,3
16721,3
16722,3
16723,8
16724,8
16725,4
16726,6
16727,7
16728,9
16729,1
16730,6
16731,3
16732,3
16733,5
16734,1
16735,7
16736,6
16737,8
16738,3
16739,5
16740,9
16741,4
16742,7
16743,6
16744,9
16745,9
16746,0
16747,1
16748,0
16749,2
16750,6
16751,3
16752,5
16753,8
16754,3
16755,2
16756,0
16757,4
16758,7
16759,6
16760,4
16761,3
16762,6
16763,2
16764,3
16765,6
16766,3
16767,8
16768,7
16769,2
16770,5
16771,6
16772,3
16773,7
16774,1
16775,3
16776,2
16777,1
16778,0
16779,7
16780,8
16781,9
16782,4
16783,9
16784,4
16785,0
16786,9
16787,0
16788,0
16789,3
16790,2
16791,1
16792,7
16793,8
16794,0
16795,7
16796,9
16797,9
16798,6
16799,4
16800,8
16801,6
16802,6
16803,2
16804,5
16805,5
16806,3
16807,4
16808,0
16809,5
16810,0
16811,0
16812,6
16813,1
16814,7
16815,6
16816,1
16817,2
16818,3
16819,4
16820,2
16821,0
16822,2
16823,7
16824,5
16825,0
16826,5
16827,8
16828,9
16829,1
16830,8
16831,4
16832,2
16833,4
16834,4
16835,9
16836,6
16837,4
16838,1
16839,9
16840,1
16841,7
16842,7
16843,7
16844,1
16845,1
16846,1
16847,9
16848,8
16849,7
16850,7
16851,9
16852,1
16853,7
16854,5
16855,0
16856,6
16857,0
16858,1
16859,7
16860,1
16861,9
16862,4
16863,5
16864,8
16865,4
16866,3
16867,9
16868,3
16869,0
16870,7
16871,8
16872,9
16873,9
16874,1
16875,8
16876,5
16877,2
16878,1
16879,5
16880,0
16881,6
16882,9
16883,4
16884,2
16885,6
16886,9
16887,7
16888,8
16889,6
16890,7
16891,7
16892,8
16893,4
16894,3
16895,4
16896,3
16897,3
16898,1
16899,3
16900,4
16901,9
16902,8
16903,5
16904,1
16905,9
16906,0
16907,3
16908,2
16909,7
16910,6
16911,0
16912,4
16913,7
16914,8
16915,0
16916,6
16917,9
16918,6
16919,1
16920,0
16921,1
16922,8
16923,6
16924,1
16925,2
16926,0
16927,6
16928,2
16929,8
16930,6
16931,8
16932,3
16933,1
16934,3
16935,4
16936,8
16937,3
16938,9
16939,7
16940,7
16941,1
16942,1
16943,2
16944,6
16945,7
16946,1
16947,0
16948,7
16949,9
16950,6
16951,1
16952,2
16953,3
16954,5
16955,7
16956,3
16957,2
16958,9
16959,1
16960,8
16961,6
16962,0
16963,3
16964,4
16965,8
16966,2
16967,3
16968,0
16969,3
16970,4
16971,5
16972,2
16973,2
16974,6
16975,4
16976,4
16977,5
16978,5
16979,7
16980,1
16981,8
16982,7
16983,5
16984,0
16985,8
16986,3
16987,2
16988,5
16989,1
16990,4
16991,6
16992,7
16993,9
16994,1
16995,9
16996,8
16997,6
16998,2
16999,7
17000,7
17001,4
17002,4
17003,6
17004,1
17005,2
17006,1
17007,6
17008,4
17009,9
17010,5
17011,2
17012,5
17013,6
17014,0
17015,8
17016,7
17017,7
17018,9
17019,3
17020,3
17021,6
17022,8
17023,3
17024,7
17025,7
17026,0
17027,0
17028,2
17029,2
17030,1
17031,0
17032,8
17033,0
17034,1
17035,2
17036,8
17037,0
17038,1
17039,0
17040,8
17041,1
17042,9
17043,4
17044,9
17045,5
17046,3
17047,3
17048,4
17049,3
17050,1
17051,9
17052,9
17053,5
17054,2
17055,0
17056,1
17057,5
17058,1
17059,3
17060,4
17061,8
17062,9
17063,3
17064,8
17065,6
17066,3
17067,6
17068,7
17069,6
17070,9
17071,7
17072,2
17073,1
17074,9
17075,6
17076,9
17077,7
17078,5
17079,0
17080,1
17081,4
17082,9
17083,8
17084,9
17085,8
17086,1
17087,7
17088,2
17089,3
17090,5
17091,8
17092,7
17093,3
17094,4
17095,8
17096,0
17097,5
17098,2
17099,5
17100,6
17101,1
17102,3
17103,2
17104,2
17105,7
17106,6
17107,6
17108,7
17109,3
17110,2
17111,7
17112,4
17113,4
17114,0
17115,9
17116,4
17117,6
17118,8
17119,8
17120,2
17121,2
17122,7
17123,4
17124,4
17125,2
17126,0
17127,4
17128,5
17129,0
17130,3
17131,5
17132,6
17133,7
17134,9
17135,9
17136,8
17137,8
17138,2
17139,6
17140,5
17141,3
17142,3
17143,3
17144,4
17145,4
17146,4
17147,0
17148,4
17149,4
17150,4
17151,4
17152,2
17153,2
17154,6
17155,2
17156,8
17157,3
17158,9
17159,0
17160,9
17161,0
17162,0
17163,8
17164,1
17165,8
17166,9
17167,1
17168,6
17169,7
17170,9
17171,1
17172,4
17173,1
17174,7
17175,6
17176,0
17177,2
17178,8
17179,4
17180,1
17181,1
17182,6
17183,1
17184,5
17185,5
17186,7
17187,2
17188,0
17189,9
17190,0
17191,3
17192,2
17193,4
17194,6
17195,6
17196,0
17197,7
17198,4
17199,9
17200,1
17201,1
17202,3
17203,8
17204,5
17205,0
17206,1
17207,4
17208,0
17209,5
17210,3
17211,0
17212,0
17213,5
17214,8
17215,0
17216,0
17217,5
17218,8
17219,9
17220,2
17221,9
17222,7
17223,3
17224,0
17225,6
17226,3
17227,3
17228,3
17229,0
17230,8
17231,2
17232,1
17233,9
17234,3
17235,5
17236,2
17237,6
17238,3
17239,9
17240,5
17241,1
17242,3
17243,2
17244,3
17245,7
17246,1
17247,2
17248,6
17249,1
17250,4
17251,6
17252,9
17253,5
17254,4
17255,6
17256,5
17257,2
17258,3
17259,6
17260,5
17261,7
17262,8
17263,1
17264,3
17265,2
17266,7
17267,9
17268,9
17269,1
17270,8
17271,3
17272,6
17273,1
17274,9
17275,2
17276,9
17277,8
17278,2
17279,5
17280,4
17281,5
17282,0
17283,2
17284,6
17285,4
17286,9
17287,2
17288,3
17289,2
17290,4
17291,3
17292,2
17293,7
17294,7
17295,4
17296,0
17297,2
17298,6
17299,0
17300,3
17301,4
17302,9
17303,8
17304,3
17305,8
17306,3
17307,8
17308,7
17309,7
17310,9
17311,1
17312,5
17313,3
17314,5
17315,4
17316,5
17317,9
17318,8
17319,9
17320,6
17321,6
17322,9
17323,5
17324,3
17325,7
17326,7
17327,6
17328,6
17329,6
17330,4
17331,0
17332,2
17333,9
17334,6
17335,0
17336,8
17337,4
17338,9
17339,6
17340,5
17341,4
17342,7
17343,4
17344,2
17345,4
17346,1
17347,9
17348,7
17349,9
17350,3
17351,2
17352,8
17353,2
17354,9
17355,9
17356,9
17357,8
17358,6
17359,6
17360,2
17361,3
17362,7
17363,7
17364,5
17365,1
17366,5
17367,9
17368,8
17369,4
17370,9
17371,4
17372,3
17373,0
17374,8
17375,9
17376,4
17377,7
17378,1
17379,6
17380,1
17381,1
17382,4
17383,3
17384,5
17385,6
17386,3
17387,2
17388,2
17389,8
17390,2
17391,4
17392,8
17393,7
17394,1
17395,4
17396,3
17397,1
17398,7
17399,0
17400,5
17401,5
17402,1
17403,0
17404,9
17405,2
17406,5
17407,0
17408,3
17409,3
17410,4
17411,7
17412,4
17413,4
17414,3
17415,7
17416,3
17417,9
17418,3
17419,1
17420,5
17421,8
17422,3
17423,5
17424,6
17425,7
17426,6
17427,6
17428,4
17429,3
17430,5
17431,3
17432,5
17433,9
17434,1
17435,0
17436,9
17437,3
17438,7
17439,2
17440,9
17441,7
17442,2
17443,0
17444,8
17445,1
17446,1
17447,2
17448,0
17449,9
17450,9
17451,7
17452,5
17453,6
17454,3
17455,7
17456,7
17457,6
17458,2
17459,6
17460,2
17461,4
17462,8
17463,5
17464,8
17465,4
17466,5
17467,8
17468,7
17469,2
17470,1
17471,9
17472,2
17473,8
17474,3
17475,9
17476,4
17477,6
17478,5
17479,3
17480,0
17481,9
17482,7
17483,7
17484,9
17485,5
17486,8
17487,0
17488,4
17489,5
17490,0
17491,2
17492,7
17493,5
17494,6
17495,8
17496,9
17497,7
17498,9
17499,6
17500,4
17501,9
17502,6
17503,1
17504,4
17505,6
17506,0
17507,3
17508,4
17509,9
17510,3
17511,0
17512,6
17513,4
17514,8
17515,6
17516,3
17517,3
17518,1
17519,3
17520,0
17521,2
17522,0
17523,8
17524,5
17525,2
17526,1
17527,8
17528,1
17529,9
17530,9
17531,8
17532,3
17533,7
17534,2
17535,4
17536,9
17537,5
17538,0
17539,5
17540,6
17541,7
17542,1
17543,0
17544,6
17545,6
17546,7
17547,5
17548,5
17549,0
17550,9
17551,0
17552,6
17553,3
17554,3
17555,7
17556,8
17557,4
17558,5
17559,8
17560,3
17561,1
17562,6
17563,8
17564,0
17565,5
17566,1
17567,0
17568,5
17569,9
17570,3
17571,4
17572,2
17573,1
17574,9
17575,4
17576,1
17577,0
17578,1
17579,5
17580,9
17581,4
17582,7
17583,0
17584,2
17585,1
17586,2
17587,2
17588,6
17589,4
17590,9
17591,4
17592,7
17593,6
17594,9
17595,3
17596,6
17597,6
17598,2
17599,3
17600,6
17601,9
17602,9
17603,2
17604,9
17605,6
17606,7
17607,7
17608,7
17609,4
17610,2
17611,1
17612,0
17613,5
17614,6
17615,3
17616,1
17617,5
17618,6
17619,8
17620,9
17621,9
17622,6
17623,7
17624,5
17625,2
17626,4
17627,7
17628,1
17629,8
17630,2
17631,5
17632,9
17633,9
17634,9
17635,2
17636,4
17637,6
17638,8
17639,8
17640,9
17641,9
17642,4
17643,1
17644,3
17645,0
17646,0
17647,7
17648,2
17649,3
17650,8
17651,2
17652,7
17653,2
17654,3
17655,7
17656,0
17657,7
17658,3
17659,7
17660,3
17661,7
17662,4
17663,1
17664,3
17665,4
17666,7
17667,9
17668,6
17669,9
17670,7
17671,3
17672,8
17673,3
17674,8
17675,2
17676,2
17677,4
17678,1
17679,4
17680,8
17681,5
17682,4
17683,0
17684,9
17685,9
17686,2
17687,4
17688,6
17689,6
17690,2
17691,8
17692,2
17693,6
17694,8
17695,1
17696,0
17697,1
17698,4
17699,0
17700,9
17701,3
17702,5
17703,3
17704,6
17705,6
17706,2
17707,7
17708,4
17709,8
17710,4
17711,1
17712,9
17713,6
17714,1
17715,1
17716,7
17717,3
17718,9
17719,4
17720,4
17721,7
17722,5
17723,8
17724,3
17725,7
17726,9
17727,6
17728,6
17729,5
17730,2
17731,3
17732,1
17733,2
17734,2
17735,6
17736,6
17737,7
17738,4
17739,7
17740,0
17741,7
17742,4
17743,9
17744,5
17745,1
17746,1
17747,2
17748,2
17749,1
17750,4
17751,8
17752,1
17753,7
17754,8
17755,1
17756,4
17757,0
17758,1
17759,0
17760,6
17761,4
17762,0
17763,0
17764,9
17765,4
17766,4
17767,1
17768,9
17769,6
17770,5
17771,1
17772,0
17773,6
17774,3
17775,7
17776,5
17777,2
17778,1
17779,5
17780,5
17781,7
17782,8
17783,0
17784,1
17785,8
17786,6
17787,6
17788,9
17789,9
17790,8
17791,2
17792,6
17793,8
17794,8
17795,9
17796,3
17797,0
17798,2
17799,7
17800,5
17801,4
17802,9
17803,1
17804,4
17805,5
17806,8
17807,9
17808,6
17809,6
17810,6
17811,6
17812,7
17813,4
17814,0
17815,0
17816,5
17817,4
17818,0
17819,9
17820,9
17821,0
17822,2
17823,1
17824,6
17825,4
17826,1
17827,6
17828,4
17829,4
17830,3
17831,6
17832,7
17833,9
17834,3
17835,1
17836,5
17837,5
17838,2
17839,1
17840,3
17841,4
17842,6
17843,0
17844,7
17845,2
17846,1
17847,1
17848,5
17849,7
17850,8
17851,2
17852,0
17853,4
17854,6
17855,1
17856,9
17857,0
17858,3
17859,0
17860,6
17861,5
17862,5
17863,2
17864,7
17865,6
17866,4
17867,8
17868,8
17869,3
17870,3
17871,1
17872,8
17873,0
17874,6
17875,9
17876,3
17877,1
17878,0
17879,7
17880,0
17881,1
17882,2
17883,7
17884,2
17885,4
17886,7
17887,6
17888,7
17889,0
17890,8
17891,7
17892,1
17893,0
17894,3
17895,5
17896,6
17897,9
17898,9
17899,9
17900,7
17901,4
17902,0
17903,7
17904,9
17905,3
17906,7
17907,8
17908,1
17909,8
17910,8
17911,2
17912,8
17913,0
17914,2
17915,0
17916,8
17917,0
17918,6
17919,8
17920,8
17921,3
17922,4
17923,3
17924,7
17925,7
17926,2
17927,2
17928,2
17929,7
17930,1
17931,7
17932,7
17933,2
17934,4
17935,3
17936,6
17937,0
17938,4
17939,6
17940,5
17941,8
17942,1
17943,6
17944,8
17945,8
17946,1
17947,3
17948,7
17949,3
17950,1
17951,9
17952,5
17953,8
17954,2
17955,3
17956,4
17957,4
17958,0
17959,7
17960,9
17961,0
17962,8
17963,1
17964,2
17965,0
17966,5
17967,3
17968,2
17969,3
17970,4
17971,3
17972,0
17973,0
17974,9
17975,4
17976,5
17977,2
17978,4
17979,2
17980,7
17981,7
17982,4
17983,7
17984,0
17985,4
17986,2
17987,4
17988,0
17989,3
17990,7
17991,9
17992,5
17993,1
17994,9
17995,1
17996,6
17997,1
17998,4
17999,8
18000,9
18001,9
18002,9
18003,4
18004,5
18005,7
18006,7
18007,1
18008,3
18009,0
18010,3
18011,3
18012,2
18013,3
18014,5
18015,9
18016,6
18017,1
18018,6
18019,7
18020,3
18021,9
18022,6
18023,0
18024,9
18025,0
18026,5
18027,4
18028,5
18029,6
18030,0
18031,0
18032,4
18033,1
18034,7
18035,0
18036,8
18037,3
18038,4
18039,0
18040,6
18041,0
18042,6
18043,1
18044,9
18045,8
18046,7
18047,5
18048,4
18049,9
18050,4
18051,4
18052,4
18053,9
18054,8
18055,9
18056,5
18057,7
18058,3
18059,8
18060,1
18061,6
18062,5
18063,8
18064,2
18065,9
18066,8
18067,0
18068,8
18069,8
18070,3
18071,5
18072,8
18073,8
18074,2
18075,2
18076,4
18077,9
18078,2
18079,2
18080,9
18081,4
18082,2
18083,5
18084,9
18085,9
18086,0
18087,6
18088,3
18089,2
18090,5
18091,5
18092,4
18093,3
18094,1
18095,5
18096,6
18097,3
18098,1
18099,5
18100,5
18101,4
18102,1
18103,2
18104,9
18105,9
18106,7
18107,0
18108,6
18109,0
18110,5
18111,5
18112,5
18113,3
18114,8
18115,0
18116,9
18117,2
18118,9
18119,0
18120,1
18121,7
18122,4
18123,8
18124,5
18125,3
18126,8
18127,2
18128,5
18129,6
18130,1
18131,0
18132,7
18133,0
18134,8
18135,4
18136,2
18137,3
18138,6
18139,5
18140,1
18141,2
18142,4
18143,0
18144,1
18145,1
18146,3
18147,9
18148,7
18149,2
18150,1
18151,8
18152,3
18153,3
18154,1
18155,6
18156,6
18157,7
18158,9
18159,5
18160,8
18161,4
18162,9
18163,0
18164,9
18165,2
18166,4
18167,2
18168,9
18169,0
18170,9
18171,0
18172,4
18173,9
18174,5
18175,6
18176,1
18177,9
18178,4
18179,9
18180,5
18181,3
18182,6
18183,1
18184,7
18185,0
18186,2
18187,9
18188,9
18189,3
18190,3
18191,7
18192,0
18193,5
18194,6
18195,5
18196,7
18197,2
18198,3
18199,9
18200,8
18201,5
18202,7
18203,0
18204,0
18205,8
18206,7
18207,6
18208,5
18209,5
18210,5
18211,7
18212,6
18213,5
18214,2
18215,0
18216,7
18217,6
18218,3
18219,1
18220,0
18221,3
18222,1
18223,0
18224,2
18225,5
18226,6
18227,2
18228,1
18229,5
18230,1
18231,2
18232,1
18233,4
18234,1
18235,8
18236,4
18237,8
18238,9
18239,9
18240,0
18241,7
18242,6
18243,7
18244,2
18245,7
18246,4
18247,7
18248,4
18249,1
18250,7
18251,6
18252,5
18253,6
18254,7
18255,7
18256,7
18257,5
18258,1
18259,6
18260,8
18261,1
18262,4
18263,0
18264,1
18265,4
18266,2
18267,8
18268,2
18269,5
18270,2
18271,8
18272,0
18273,2
18274,0
18275,3
18276,5
18277,5
18278,0
18279,4
18280,4
18281,4
18282,6
18283,4
18284,7
18285,8
18286,7
18287,0
18288,2
18289,4
18290,4
18291,8
18292,5
18293,4
18294,3
18295,8
18296,5
18297,1
18298,1
18299,2
18300,3
18301,2
18302,6
18303,2
18304,4
18305,8
18306,2
18307,1
18308,7
18309,0
18310,4
18311,8
18312,7
18313,2
18314,5
18315,2
18316,7
18317,3
18318,0
18319,6
18320,4
18321,3
18322,8
18323,8
18324,1
18325,8
18326,4
18327,4
18328,1
18329,2
18330,1
18331,4
18332,2
18333,3
18334,0
18335,2
18336,8
18337,5
18338,2
18339,0
18340,1
18341,5
18342,2
18343,1
18344,4
18345,0
18346,0
18347,1
18348,6
18349,6
18350,1
18351,3
18352,9
18353,2
18354,8
18355,1
18356,4
18357,4
18358,1
18359,5
18360,6
18361,8
18362,0
18363,5
18364,7
18365,4
18366,0
18367,2
18368,3
18369,8
18370,6
18371,8
18372,2
18373,1
18374,9
18375,8
18376,5
18377,0
18378,6
18379,8
18380,7
18381,1
18382,4
18383,9
18384,3
18385,2
18386,8
18387,6
18388,6
18389,3
18390,4
18391,1
18392,1
18393,4
18394,9
18395,9
18396,3
18397,5
18398,8
18399,4
18400,0
18401,5
18402,2
18403,2
18404,5
18405,8
18406,2
18407,1
18408,4
18409,7
18410,0
18411,3
18412,5
18413,3
18414,0
18415,0
18416,8
18417,3
18418,8
18419,4
18420,5
18421,2
18422,0
18423,1
18424,1
18425,7
18426,8
18427,7
18428,3
18429,1
18430,1
18431,3
18432,0
18433,1
18434,8
18435,5
18436,9
18437,1
18438,1
18439,5
18440,8
18441,9
18442,1
18443,7
18444,6
18445,6
18446,3
18447,3
18448,5
18449,4
18450,5
18451,0
18452,7
18453,9
18454,2
18455,4
18456,5
18457,9
18458,8
18459,2
18460,1
18461,4
18462,0
18463,9
18464,6
18465,6
18466,9
18467,6
18468,0
18469,0
18470,7
18471,8
18472,4
18473,9
18474,7
18475,9
18476,1
18477,0
18478,4
18479,1
18480,0
18481,3
18482,4
18483,9
18484,6
18485,0
18486,9
18487,8
18488,7
18489,4
18490,1
18491,0
18492,9
18493,4
18494,3
18495,9
18496,2
18497,9
18498,8
18499,0
18500,6
18501,4
18502,0
18503,2
18504,8
18505,1
18506,8
18507,3
18508,1
18509,8
18510,2
18511,6
18512,3
18513,9
18514,6
18515,7
18516,7
18517,6
18518,5
18519,7
18520,8
18521,2
18522,3
18523,3
18524,5
18525,1
18526,4
18527,5
18528,9
18529,2
18530,1
18531,2
18532,3
18533,8
18534,1
18535,1
18536,6
18537,9
18538,8
18539,7
18540,7
18541,2
18542,4
18543,2
18544,3
18545,8
18546,7
18547,1
18548,6
18549,9
18550,7
18551,4
18552,1
18553,1
18554,4
18555,3
18556,0
18557,9
18558,3
18559,5
18560,8
18561,4
18562,7
18563,3
18564,7
18565,7
18566,3
18567,2
18568,8
18569,8
18570,9
18571,7
18572,1
18573,3
18574,3
18575,7
18576,9
18577,1
18578,9
18579,1
18580,4
18581,6
18582,1
18583,1
18584,3
18585,3
18586,6
18587,1
18588,1
18589,2
18590,5
18591,8
18592,9
18593,9
18594,2
18595,4
18596,3
18597,2
18598,3
18599,0
18600,2
18601,8
18602,5
18603,0
18604,2
18605,3
18606,7
18607,9
18608,5
18609,9
18610,9
18611,8
18612,0
18613,7
18614,0
18615,5
18616,6
18617,9
18618,6
18619,3
18620,7
18621,3
18622,1
18623,5
18624,4
18625,8
18626,3
18627,5
18628,6
18629,2
18630,6
18631,4
18632,2
18633,0
18634,7
18635,0
18636,5
18637,6
18638,7
18639,8
18640,1
18641,6
18642,1
18643,2
18644,9
18645,5
18646,1
18647,2
18648,4
18649,9
18650,3
18651,8
18652,6
18653,0
18654,8
18655,4
18656,6
18657,2
18658,5
18659,3
18660,4
18661,1
18662,7
18663,3
18664,4
18665,8
18666,2
18667,3
18668,6
18669,6
18670,8
18671,9
18672,8
18673,0
18674,7
18675,9
18676,4
18677,5
18678,4
18679,4
18680,5
18681,5
18682,5
18683,8
18684,2
18685,4
18686,4
18687,7
18688,6
18689,6
18690,8
18691,2
18692,3
18693,7
18694,8
18695,4
18696,0
18697,8
18698,8
18699,4
18700,4
18701,6
18702,3
18703,8
18704,4
18705,4
18706,3
18707,9
18708,3
18709,3
18710,7
18711,5
18712,0
18713,4
18714,9
18715,9
18716,2
18717,6
18718,2
18719,3
18720,4
18721,1
18722,0
18723,7
18724,5
18725,1
18726,5
18727,5
18728,2
18729,4
18730,4
18731,5
18732,8
18733,2
18734,9
18735,1
18736,8
18737,7
18738,8
18739,3
18740,6
18741,3
18742,5
18743,4
18744,7
18745,6
18746,1
18747,7
18748,4
18749,7
18750,4
18751,7
18752,2
18753,9
18754,1
18755,1
18756,0
18757,8
18758,5
18759,7
18760,9
18761,3
18762,1
18763,0
18764,1
18765,8
18766,2
18767,8
18768,4
18769,0
18770,4
18771,6
18772,3
18773,6
18774,2
18775,5
18776,3
18777,0
18778,9
18779,8
18780,1
18781,9
18782,0
18783,6
18784,8
18785,2
18786,5
18787,3
18788,0
18789,5
18790,8
18791,2
18792,6
18793,4
18794,6
18795,5
18796,6
18797,2
18798,1
18799,2
18800,6
18801,5
18802,0
18803,1
18804,1
18805,8
18806,9
18807,8
18808,6
18809,9
